query,P_10,P_100,P_1000,P_15,P_20,P_200,P_30,P_5,P_500,Rprec,bpref,iprec_at_recall_0.00,iprec_at_recall_0.10,iprec_at_recall_0.20,iprec_at_recall_0.30,iprec_at_recall_0.40,iprec_at_recall_0.50,iprec_at_recall_0.60,iprec_at_recall_0.70,iprec_at_recall_0.80,iprec_at_recall_0.90,iprec_at_recall_1.00,map,num_rel,num_rel_ret,num_ret,recip_rank
134,0.0000,0.0200,0.0030,0.0667,0.0500,0.0100,0.0667,0.0000,0.0040,0.0000,0.0000,0.0952,0.0952,0.0952,0.0952,0.0035,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0276,6,3,1000,0.0667
136,0.0000,0.0900,0.0490,0.0667,0.0500,0.0900,0.2000,0.0000,0.0720,0.0789,0.0797,0.2258,0.1000,0.1000,0.0729,0.0574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0390,114,49,1000,0.0714
137,0.0000,0.0200,0.0130,0.0000,0.0000,0.0100,0.0000,0.0000,0.0120,0.0500,0.0063,0.0526,0.0160,0.0160,0.0160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,40,13,1000,0.0286
139,0.0000,0.0700,0.0090,0.0000,0.1000,0.0400,0.1000,0.0000,0.0180,0.0000,0.0000,0.1200,0.1200,0.1200,0.0952,0.0952,0.0897,0.0769,0.0000,0.0000,0.0000,0.0000,0.0580,13,9,1000,0.0556
141,0.0000,0.0400,0.0040,0.1333,0.1000,0.0200,0.1333,0.0000,0.0080,0.0000,0.0000,0.1739,0.1739,0.1739,0.1739,0.1739,0.1739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0671,8,4,1000,0.0833
148,0.0000,0.0600,0.0170,0.0000,0.0500,0.0450,0.0333,0.0000,0.0280,0.0400,0.0128,0.0652,0.0652,0.0652,0.0478,0.0478,0.0345,0.0230,0.0000,0.0000,0.0000,0.0000,0.0298,25,17,1000,0.0556
152,0.0000,0.0300,0.0040,0.0667,0.0500,0.0150,0.0667,0.0000,0.0060,0.0000,0.0000,0.0909,0.0909,0.0909,0.0909,0.0909,0.0909,0.0405,0.0405,0.0050,0.0050,0.0050,0.0533,4,4,1000,0.0769
153,0.1000,0.1800,0.0500,0.2000,0.2000,0.1100,0.2000,0.0000,0.0740,0.2133,0.1447,0.2500,0.2500,0.2254,0.1085,0.0934,0.0717,0.0579,0.0000,0.0000,0.0000,0.0000,0.0899,75,50,1000,0.1667
155,0.0000,0.0300,0.0060,0.0000,0.0000,0.0250,0.0667,0.0000,0.0120,0.0000,0.0000,0.0667,0.0667,0.0667,0.0301,0.0301,0.0301,0.0301,0.0250,0.0000,0.0000,0.0000,0.0284,8,6,1000,0.0455
157,0.0000,0.1900,0.0540,0.0667,0.1500,0.1250,0.1333,0.0000,0.0680,0.1565,0.1183,0.1919,0.1919,0.0958,0.0609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0405,147,54,1000,0.0909
160,0.1000,0.0100,0.0070,0.0667,0.0500,0.0150,0.0333,0.2000,0.0120,0.0833,0.0556,0.2000,0.0202,0.0202,0.0202,0.0202,0.0132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0246,12,7,1000,0.2000
163,0.0000,0.0600,0.0110,0.0000,0.1500,0.0500,0.1000,0.0000,0.0200,0.0000,0.0000,0.1500,0.1500,0.1500,0.1111,0.0923,0.0615,0.0529,0.0529,0.0000,0.0000,0.0000,0.0627,14,11,1000,0.0625
164,0.4000,0.0600,0.0080,0.2667,0.2000,0.0300,0.1333,0.4000,0.0160,0.3333,0.2639,1.0000,1.0000,0.4444,0.4444,0.1000,0.1000,0.0203,0.0000,0.0000,0.0000,0.0000,0.2547,12,8,1000,1.0000
165,0.0000,0.0000,0.0090,0.0000,0.0000,0.0050,0.0000,0.0000,0.0060,0.0000,0.0000,0.0108,0.0108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,49,9,1000,0.0067
167,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021,0.0021,0.0021,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,6,2,1000,0.0016
