query,P_10,P_100,P_1000,P_15,P_20,P_200,P_30,P_5,P_500,Rprec,bpref,gm_map,iprec_at_recall_0.00,iprec_at_recall_0.10,iprec_at_recall_0.20,iprec_at_recall_0.30,iprec_at_recall_0.40,iprec_at_recall_0.50,iprec_at_recall_0.60,iprec_at_recall_0.70,iprec_at_recall_0.80,iprec_at_recall_0.90,iprec_at_recall_1.00,map,num_q,num_rel,num_rel_ret,num_ret,recip_rank,runid
all,0.0400,0.0076,0.0010,0.0311,0.0267,0.0045,0.0204,0.0747,0.0020,0.1200,0.1200,0.0370,0.2309,0.2309,0.2309,0.2309,0.2309,0.2309,0.2303,0.2303,0.2303,0.2303,0.2303,0.2298,75,83,77,75000,0.2294,BM25b0.75_Bo1bfree_d_3_t_10
