query,P_10,P_100,P_1000,P_15,P_20,P_200,P_30,P_5,P_500,Rprec,bpref,gm_map,iprec_at_recall_0.00,iprec_at_recall_0.10,iprec_at_recall_0.20,iprec_at_recall_0.30,iprec_at_recall_0.40,iprec_at_recall_0.50,iprec_at_recall_0.60,iprec_at_recall_0.70,iprec_at_recall_0.80,iprec_at_recall_0.90,iprec_at_recall_1.00,map,num_q,num_rel,num_rel_ret,num_ret,recip_rank,runid
all,0.0680,0.0393,0.0101,0.0658,0.0653,0.0263,0.0573,0.0693,0.0157,0.0677,0.0454,0.0206,0.2257,0.1465,0.1104,0.0879,0.0708,0.0494,0.0350,0.0240,0.0122,0.0058,0.0050,0.0592,75,1600,758,75000,0.2014,BM25b0.75_Bo1bfree_d_3_t_10
