query,P_10,P_100,P_1000,P_15,P_20,P_200,P_30,P_5,P_500,Rprec,bpref,iprec_at_recall_0.00,iprec_at_recall_0.10,iprec_at_recall_0.20,iprec_at_recall_0.30,iprec_at_recall_0.40,iprec_at_recall_0.50,iprec_at_recall_0.60,iprec_at_recall_0.70,iprec_at_recall_0.80,iprec_at_recall_0.90,iprec_at_recall_1.00,map,num_rel,num_rel_ret,num_ret,recip_rank
48,0.2000,0.0500,0.0350,0.2000,0.2000,0.0600,0.1333,0.0000,0.0500,0.0581,0.0498,0.2500,0.0621,0.0547,0.0510,0.0380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0292,86,35,1000,0.1667
50,0.0000,0.0300,0.0060,0.1333,0.1000,0.0200,0.0667,0.0000,0.0120,0.0000,0.0000,0.1333,0.1333,0.1333,0.0517,0.0230,0.0220,0.0220,0.0000,0.0000,0.0000,0.0000,0.0380,9,6,1000,0.0909
53,0.0000,0.0600,0.0110,0.0000,0.0000,0.0400,0.0333,0.0000,0.0220,0.0000,0.0000,0.0833,0.0833,0.0833,0.0833,0.0619,0.0552,0.0348,0.0000,0.0000,0.0000,0.0000,0.0404,16,11,1000,0.0417
57,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0068,0.0068,0.0068,0.0068,0.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,5,2,1000,0.0042
58,0.3000,0.0700,0.0210,0.2000,0.1500,0.0500,0.1000,0.6000,0.0300,0.0882,0.0978,1.0000,0.0870,0.0833,0.0480,0.0459,0.0322,0.0210,0.0000,0.0000,0.0000,0.0000,0.1023,34,21,1000,1.0000
63,0.0000,0.0300,0.0080,0.0667,0.0500,0.0200,0.0333,0.0000,0.0140,0.0769,0.0059,0.0857,0.0857,0.0857,0.0388,0.0186,0.0150,0.0146,0.0000,0.0000,0.0000,0.0000,0.0251,13,8,1000,0.0769
66,0.0000,0.0300,0.0090,0.0000,0.0000,0.0250,0.0000,0.0000,0.0140,0.0000,0.0000,0.0400,0.0400,0.0309,0.0294,0.0270,0.0232,0.0139,0.0115,0.0000,0.0000,0.0000,0.0181,12,9,1000,0.0208
73,0.1000,0.0100,0.0090,0.0667,0.0500,0.0100,0.0333,0.2000,0.0100,0.0500,0.0425,0.2500,0.0168,0.0146,0.0127,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0175,20,9,1000,0.2500
74,0.4000,0.1300,0.0130,0.4667,0.3500,0.0650,0.3000,0.4000,0.0260,0.3684,0.2798,1.0000,0.6667,0.4667,0.4667,0.3333,0.3226,0.2727,0.0000,0.0000,0.0000,0.0000,0.2905,19,13,1000,1.0000
79,0.0000,0.0000,0.0060,0.0000,0.0000,0.0050,0.0000,0.0000,0.0080,0.0000,0.0000,0.0107,0.0107,0.0107,0.0107,0.0061,0.0061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,11,6,1000,0.0084
