query,P_10,P_100,P_1000,P_15,P_20,P_200,P_30,P_5,P_500,Rprec,bpref,iprec_at_recall_0.00,iprec_at_recall_0.10,iprec_at_recall_0.20,iprec_at_recall_0.30,iprec_at_recall_0.40,iprec_at_recall_0.50,iprec_at_recall_0.60,iprec_at_recall_0.70,iprec_at_recall_0.80,iprec_at_recall_0.90,iprec_at_recall_1.00,map,num_rel,num_rel_ret,num_ret,recip_rank
63,0.0000,0.0000,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.0000,0.0000,0.0070,0.0070,0.0070,0.0063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,13,5,1000,0.0026
66,0.0000,0.0000,0.0020,0.0000,0.0000,0.0050,0.0000,0.0000,0.0020,0.0000,0.0000,0.0053,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,12,2,1000,0.0053
73,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0043,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,20,3,1000,0.0043
74,0.0000,0.0000,0.0090,0.0000,0.0000,0.0150,0.0000,0.0000,0.0080,0.0000,0.0000,0.0169,0.0169,0.0117,0.0104,0.0104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0053,19,9,1000,0.0092
79,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11,0,1000,0.0000
81,0.0000,0.0100,0.0060,0.0000,0.0000,0.0050,0.0000,0.0000,0.0120,0.0000,0.0000,0.0140,0.0140,0.0140,0.0130,0.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0050,15,6,1000,0.0132
87,0.0000,0.0200,0.0040,0.0000,0.0000,0.0200,0.0000,0.0000,0.0080,0.0000,0.0000,0.0364,0.0364,0.0364,0.0364,0.0364,0.0364,0.0364,0.0364,0.0364,0.0364,0.0364,0.0261,4,4,1000,0.0139
96,0.0000,0.0000,0.0050,0.0000,0.0000,0.0050,0.0000,0.0000,0.0040,0.0000,0.0000,0.0065,0.0063,0.0052,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,15,5,1000,0.0065
97,0.4000,0.0500,0.0060,0.2667,0.2000,0.0300,0.1667,0.4000,0.0120,0.3333,0.2469,0.5000,0.5000,0.5000,0.4000,0.4000,0.1667,0.0522,0.0000,0.0000,0.0000,0.0000,0.1984,9,6,137,0.3333
99,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,29,1,1000,0.0022
101,0.0000,0.0100,0.0030,0.0000,0.0000,0.0050,0.0000,0.0000,0.0020,0.0000,0.0000,0.0120,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,26,3,1000,0.0120
102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8,0,1000,0.0000
103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19,0,1000,0.0000
104,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0043,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85,2,1000,0.0018
107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11,0,1000,0.0000
111,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,31,1,1000,0.0049
115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20,0,1000,0.0000
121,0.0000,0.0200,0.0090,0.0000,0.0500,0.0150,0.0333,0.0000,0.0160,0.0000,0.0000,0.0571,0.0571,0.0256,0.0244,0.0244,0.0244,0.0173,0.0173,0.0148,0.0000,0.0000,0.0224,11,9,1000,0.0526
125,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,2,1,1000,0.0025
127,0.0000,0.0200,0.0070,0.0000,0.0000,0.0100,0.0333,0.0000,0.0100,0.0000,0.0000,0.0417,0.0351,0.0114,0.0109,0.0109,0.0109,0.0073,0.0000,0.0000,0.0000,0.0000,0.0114,11,7,1000,0.0417
133,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,0.0013,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,4,1,1000,0.0013
134,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,6,1,1000,0.0015
136,0.0000,0.0100,0.0180,0.0000,0.0000,0.0200,0.0000,0.0000,0.0160,0.0088,0.0329,0.0245,0.0186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0029,114,18,1000,0.0110
137,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,40,2,1000,0.0014
139,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0063,0.0063,0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,13,3,1000,0.0033
141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8,0,1000,0.0000
148,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25,1,1000,0.0011
152,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0011,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,4,1,1000,0.0011
153,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0085,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75,1,1000,0.0015
155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8,0,1000,0.0000
157,0.0000,0.0300,0.0090,0.0000,0.0000,0.0150,0.0333,0.0000,0.0100,0.0204,0.0412,0.0435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,147,9,1000,0.0435
160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12,0,1000,0.0000
163,0.0000,0.0100,0.0100,0.0000,0.0000,0.0250,0.0000,0.0000,0.0200,0.0000,0.0000,0.0303,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0296,0.0000,0.0000,0.0000,0.0185,14,10,1000,0.0303
164,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,12,2,1000,0.0018
165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49,0,1000,0.0000
167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6,0,1000,0.0000
169,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,26,1,1000,0.0016
170,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0015,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,5,1,1000,0.0015
176,0.0000,0.0000,0.0110,0.0000,0.0000,0.0150,0.0000,0.0000,0.0140,0.0000,0.0000,0.0224,0.0224,0.0224,0.0210,0.0210,0.0210,0.0162,0.0147,0.0130,0.0000,0.0000,0.0138,13,11,1000,0.0091
177,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0038,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,30,3,1000,0.0014
178,0.0000,0.0000,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0074,0.0074,0.0074,0.0074,0.0070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0024,14,6,1000,0.0034
185,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.0000,0.0000,0.0078,0.0078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,24,4,1000,0.0035
189,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0024,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,18,2,1000,0.0024
191,0.0000,0.0400,0.0110,0.0000,0.0000,0.0300,0.0000,0.0000,0.0200,0.0000,0.0000,0.0488,0.0488,0.0488,0.0488,0.0488,0.0383,0.0383,0.0373,0.0000,0.0000,0.0000,0.0275,14,11,1000,0.0263
192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,1000,0.0000
194,0.0000,0.0100,0.0050,0.0000,0.0000,0.0100,0.0000,0.0000,0.0100,0.0000,0.0205,0.0204,0.0122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,32,5,1000,0.0204
197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,0,1000,0.0000
200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34,0,1000,0.0000
204,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,16,2,1000,0.0014
207,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0024,0.0024,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,7,2,1000,0.0015
209,0.2000,0.0800,0.0090,0.1333,0.1500,0.0450,0.1000,0.0000,0.0180,0.1667,0.0833,0.2500,0.2500,0.1765,0.1667,0.1667,0.1667,0.0833,0.0789,0.0000,0.0000,0.0000,0.1074,12,9,1000,0.1429
221,0.0000,0.0000,0.0010,0.0000,0.0000,0.0050,0.0000,0.0000,0.0020,0.0000,0.0500,0.0059,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,10,1,1000,0.0059
