query,P_10,P_100,P_1000,P_15,P_20,P_200,P_30,P_5,P_500,Rprec,bpref,iprec_at_recall_0.00,iprec_at_recall_0.10,iprec_at_recall_0.20,iprec_at_recall_0.30,iprec_at_recall_0.40,iprec_at_recall_0.50,iprec_at_recall_0.60,iprec_at_recall_0.70,iprec_at_recall_0.80,iprec_at_recall_0.90,iprec_at_recall_1.00,map,num_rel,num_rel_ret,num_ret,recip_rank
176,0.0000,0.0200,0.0120,0.0000,0.0500,0.0200,0.0333,0.0000,0.0200,0.0000,0.0296,0.0500,0.0294,0.0277,0.0277,0.0277,0.0277,0.0277,0.0258,0.0204,0.0180,0.0000,0.0239,13,12,1000,0.0500
177,0.0000,0.0000,0.0210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0220,0.0000,0.0000,0.0264,0.0264,0.0264,0.0264,0.0264,0.0264,0.0264,0.0240,0.0000,0.0000,0.0000,0.0146,30,21,1000,0.0045
178,0.0000,0.0200,0.0080,0.0000,0.0000,0.0150,0.0333,0.0000,0.0140,0.0000,0.0000,0.0385,0.0345,0.0254,0.0182,0.0179,0.0165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0126,14,8,1000,0.0385
185,0.1000,0.0200,0.0110,0.0667,0.1000,0.0200,0.0667,0.2000,0.0160,0.0833,0.0521,1.0000,0.0323,0.0225,0.0172,0.0138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0532,24,11,1000,1.0000
189,0.0000,0.0100,0.0060,0.0000,0.0500,0.0100,0.0333,0.0000,0.0060,0.0000,0.0000,0.0526,0.0136,0.0064,0.0064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0053,18,6,1000,0.0526
191,0.4000,0.0800,0.0130,0.2667,0.2500,0.0550,0.2000,0.2000,0.0260,0.2857,0.2041,1.0000,0.4000,0.4000,0.2941,0.2069,0.1346,0.0783,0.0625,0.0323,0.0323,0.0000,0.2153,14,13,1000,1.0000
192,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,1,1,1000,0.0014
194,0.0000,0.0900,0.0200,0.0000,0.0000,0.0600,0.0667,0.0000,0.0340,0.0625,0.0195,0.1091,0.1091,0.1071,0.0820,0.0537,0.0379,0.0279,0.0000,0.0000,0.0000,0.0000,0.0398,32,20,1000,0.0476
197,0.0000,0.0100,0.0020,0.0000,0.0000,0.0050,0.0000,0.0000,0.0040,0.0000,0.0000,0.0100,0.0100,0.0100,0.0100,0.0068,0.0068,0.0068,0.0068,0.0000,0.0000,0.0000,0.0056,3,2,1000,0.0100
200,0.0000,0.0400,0.0160,0.0667,0.1000,0.0200,0.0667,0.0000,0.0240,0.0588,0.0346,0.1250,0.0769,0.0311,0.0311,0.0195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0182,34,16,1000,0.0667
204,0.0000,0.0400,0.0130,0.0000,0.0000,0.0300,0.0333,0.0000,0.0240,0.0000,0.0000,0.0656,0.0656,0.0656,0.0341,0.0321,0.0283,0.0280,0.0280,0.0139,0.0000,0.0000,0.0301,16,13,1000,0.0385
207,0.1000,0.0400,0.0070,0.0667,0.0500,0.0300,0.0333,0.0000,0.0140,0.0000,0.0000,0.1000,0.1000,0.0741,0.0741,0.0741,0.0741,0.0321,0.0321,0.0321,0.0241,0.0241,0.0537,7,7,1000,0.1000
209,0.1000,0.0900,0.0090,0.0667,0.1000,0.0450,0.1333,0.2000,0.0180,0.0833,0.0694,0.3333,0.1765,0.1765,0.1765,0.1765,0.1765,0.1765,0.1765,0.0000,0.0000,0.0000,0.1259,12,9,1000,0.3333
221,0.2000,0.0800,0.0100,0.1333,0.1000,0.0400,0.0667,0.2000,0.0200,0.2000,0.1000,0.2500,0.2500,0.2500,0.0926,0.0926,0.0926,0.0921,0.0921,0.0870,0.0388,0.0275,0.1020,10,10,1000,0.2000
