query,P_10,P_100,P_1000,P_15,P_20,P_200,P_30,P_5,P_500,Rprec,bpref,gm_map,iprec_at_recall_0.00,iprec_at_recall_0.10,iprec_at_recall_0.20,iprec_at_recall_0.30,iprec_at_recall_0.40,iprec_at_recall_0.50,iprec_at_recall_0.60,iprec_at_recall_0.70,iprec_at_recall_0.80,iprec_at_recall_0.90,iprec_at_recall_1.00,map,num_q,num_rel,num_rel_ret,num_ret,recip_rank,runid
all,0.0400,0.0076,0.0010,0.0293,0.0260,0.0047,0.0196,0.0693,0.0020,0.1200,0.1200,0.0390,0.2256,0.2256,0.2256,0.2256,0.2256,0.2256,0.2249,0.2249,0.2249,0.2249,0.2249,0.2245,75,83,78,75000,0.2241,TF_IDF_Bo1bfree_d_3_t_10
