query,P_10,P_100,P_1000,P_15,P_20,P_200,P_30,P_5,P_500,Rprec,bpref,gm_map,iprec_at_recall_0.00,iprec_at_recall_0.10,iprec_at_recall_0.20,iprec_at_recall_0.30,iprec_at_recall_0.40,iprec_at_recall_0.50,iprec_at_recall_0.60,iprec_at_recall_0.70,iprec_at_recall_0.80,iprec_at_recall_0.90,iprec_at_recall_1.00,map,num_q,num_rel,num_rel_ret,num_ret,recip_rank,runid
all,0.0440,0.0080,0.0010,0.0329,0.0253,0.0046,0.0204,0.0693,0.0020,0.1133,0.1100,0.0401,0.2292,0.2292,0.2292,0.2292,0.2292,0.2292,0.2225,0.2225,0.2225,0.2225,0.2225,0.2251,75,83,77,74229,0.2277,PL2c1.0
