query,P_10,P_100,P_1000,P_15,P_20,P_200,P_30,P_5,P_500,Rprec,bpref,iprec_at_recall_0.00,iprec_at_recall_0.10,iprec_at_recall_0.20,iprec_at_recall_0.30,iprec_at_recall_0.40,iprec_at_recall_0.50,iprec_at_recall_0.60,iprec_at_recall_0.70,iprec_at_recall_0.80,iprec_at_recall_0.90,iprec_at_recall_1.00,map,num_rel,num_rel_ret,num_ret,recip_rank
102,0.0000,0.0200,0.0060,0.1333,0.1000,0.0150,0.0667,0.0000,0.0120,0.0000,0.0000,0.1429,0.1429,0.1429,0.0267,0.0267,0.0267,0.0267,0.0267,0.0000,0.0000,0.0000,0.0385,8,6,1000,0.0769
103,0.1000,0.0600,0.0140,0.0667,0.0500,0.0400,0.0333,0.2000,0.0180,0.0526,0.0499,0.5000,0.0659,0.0659,0.0659,0.0455,0.0181,0.0168,0.0156,0.0000,0.0000,0.0000,0.0534,19,14,1000,0.5000
104,0.0000,0.0300,0.0190,0.0000,0.0000,0.0250,0.0000,0.0000,0.0260,0.0118,0.0296,0.0347,0.0347,0.0239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,85,19,1000,0.0312
107,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0046,0.0046,0.0046,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,11,4,1000,0.0017
111,0.0000,0.0500,0.0180,0.0000,0.0000,0.0250,0.0000,0.0000,0.0220,0.0000,0.0000,0.0510,0.0510,0.0312,0.0280,0.0250,0.0201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0153,31,18,1000,0.0130
115,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0043,0.0043,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,20,4,1000,0.0017
121,0.0000,0.0900,0.0090,0.0667,0.0500,0.0450,0.0667,0.0000,0.0180,0.0000,0.0000,0.1163,0.1163,0.1163,0.1163,0.1163,0.1159,0.1159,0.1159,0.1023,0.0000,0.0000,0.0780,11,9,1000,0.0667
125,0.0000,0.0100,0.0020,0.0667,0.0500,0.0050,0.0333,0.0000,0.0040,0.0000,0.0000,0.0714,0.0714,0.0714,0.0714,0.0714,0.0714,0.0049,0.0049,0.0049,0.0049,0.0049,0.0381,2,2,1000,0.0714
127,0.1000,0.0200,0.0080,0.0667,0.0500,0.0100,0.0333,0.0000,0.0120,0.0909,0.0248,0.1111,0.0312,0.0171,0.0171,0.0171,0.0171,0.0136,0.0088,0.0000,0.0000,0.0000,0.0206,11,8,1000,0.1111
133,0.1000,0.0200,0.0040,0.0667,0.1000,0.0150,0.0667,0.0000,0.0060,0.0000,0.0000,0.1111,0.1111,0.1111,0.1000,0.1000,0.1000,0.0265,0.0265,0.0045,0.0045,0.0045,0.0605,4,4,1000,0.1111
134,0.0000,0.0100,0.0030,0.0000,0.0000,0.0050,0.0000,0.0000,0.0040,0.0000,0.0000,0.0135,0.0135,0.0051,0.0051,0.0031,0.0031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0036,6,3,1000,0.0135
136,0.0000,0.0000,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0278,0.0072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,114,6,1000,0.0017
137,0.0000,0.0200,0.0140,0.0667,0.0500,0.0150,0.0333,0.0000,0.0120,0.0250,0.0181,0.0833,0.0214,0.0153,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0073,40,14,1000,0.0833
139,0.0000,0.0800,0.0090,0.0000,0.1000,0.0450,0.0667,0.0000,0.0180,0.0000,0.0000,0.1000,0.1000,0.0889,0.0889,0.0816,0.0816,0.0816,0.0000,0.0000,0.0000,0.0000,0.0525,13,9,1000,0.0625
141,0.3000,0.0400,0.0040,0.2000,0.1500,0.0200,0.1333,0.0000,0.0080,0.1250,0.0469,0.3000,0.3000,0.3000,0.3000,0.1818,0.1818,0.0000,0.0000,0.0000,0.0000,0.0000,0.1036,8,4,1000,0.1250
148,0.0000,0.0200,0.0160,0.0000,0.0000,0.0200,0.0000,0.0000,0.0220,0.0000,0.0000,0.0399,0.0399,0.0399,0.0399,0.0399,0.0241,0.0165,0.0000,0.0000,0.0000,0.0000,0.0174,25,16,1000,0.0256
152,0.1000,0.0300,0.0040,0.0667,0.0500,0.0150,0.0667,0.0000,0.0060,0.0000,0.0000,0.1250,0.1250,0.1250,0.0882,0.0882,0.0882,0.0882,0.0882,0.0065,0.0065,0.0065,0.0758,4,4,1000,0.1250
153,0.1000,0.1400,0.0470,0.0667,0.1000,0.1050,0.1667,0.0000,0.0740,0.1600,0.1093,0.1944,0.1690,0.1266,0.1009,0.0813,0.0714,0.0556,0.0000,0.0000,0.0000,0.0000,0.0666,75,47,1000,0.1111
155,0.2000,0.0200,0.0060,0.1333,0.1000,0.0250,0.0667,0.0000,0.0120,0.2500,0.0938,0.2857,0.2857,0.2857,0.0321,0.0321,0.0321,0.0321,0.0284,0.0000,0.0000,0.0000,0.0716,8,6,1000,0.1667
157,0.2000,0.0600,0.0200,0.1333,0.1000,0.0350,0.0667,0.0000,0.0220,0.0408,0.0541,0.2000,0.0212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0075,147,20,1000,0.1111
160,0.0000,0.0100,0.0070,0.0000,0.0000,0.0200,0.0000,0.0000,0.0100,0.0000,0.0000,0.0201,0.0201,0.0201,0.0201,0.0191,0.0090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0087,12,7,1000,0.0147
163,0.1000,0.0500,0.0110,0.2000,0.1500,0.0400,0.1000,0.0000,0.0220,0.2143,0.0816,0.2308,0.2308,0.2308,0.0505,0.0405,0.0400,0.0381,0.0324,0.0000,0.0000,0.0000,0.0616,14,11,1000,0.1429
164,0.4000,0.0400,0.0080,0.2667,0.2000,0.0350,0.1333,0.4000,0.0140,0.3333,0.2778,1.0000,1.0000,0.5000,0.5000,0.0508,0.0508,0.0134,0.0000,0.0000,0.0000,0.0000,0.2566,12,8,1000,1.0000
165,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0042,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49,1,1000,0.0015
167,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0024,0.0024,0.0024,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,6,2,1000,0.0014
169,0.0000,0.0400,0.0230,0.0000,0.0000,0.0400,0.0333,0.0000,0.0300,0.0385,0.0074,0.0458,0.0458,0.0458,0.0443,0.0350,0.0323,0.0323,0.0323,0.0288,0.0000,0.0000,0.0308,26,23,1000,0.0435
170,0.2000,0.0200,0.0030,0.1333,0.1000,0.0100,0.0667,0.4000,0.0040,0.4000,0.4000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0055,0.0055,0.0000,0.0000,0.0000,0.0000,0.4011,5,3,1000,1.0000
176,0.0000,0.0200,0.0120,0.0000,0.0000,0.0150,0.0333,0.0000,0.0200,0.0000,0.0296,0.0476,0.0286,0.0260,0.0260,0.0260,0.0260,0.0260,0.0248,0.0197,0.0173,0.0000,0.0227,13,12,1000,0.0476
