query,P_10,P_100,P_1000,P_15,P_20,P_200,P_30,P_5,P_500,Rprec,bpref,gm_map,iprec_at_recall_0.00,iprec_at_recall_0.10,iprec_at_recall_0.20,iprec_at_recall_0.30,iprec_at_recall_0.40,iprec_at_recall_0.50,iprec_at_recall_0.60,iprec_at_recall_0.70,iprec_at_recall_0.80,iprec_at_recall_0.90,iprec_at_recall_1.00,map,num_q,num_rel,num_rel_ret,num_ret,recip_rank,runid
all,0.0853,0.0461,0.0116,0.0800,0.0813,0.0310,0.0751,0.0987,0.0185,0.0781,0.0555,0.0327,0.2708,0.1644,0.1247,0.1063,0.0877,0.0583,0.0434,0.0279,0.0126,0.0066,0.0056,0.0695,75,1600,871,74137,0.2286,PL2c1.0
