query,P_10,P_100,P_1000,P_15,P_20,P_200,P_30,P_5,P_500,Rprec,bpref,gm_map,iprec_at_recall_0.00,iprec_at_recall_0.10,iprec_at_recall_0.20,iprec_at_recall_0.30,iprec_at_recall_0.40,iprec_at_recall_0.50,iprec_at_recall_0.60,iprec_at_recall_0.70,iprec_at_recall_0.80,iprec_at_recall_0.90,iprec_at_recall_1.00,map,num_q,num_rel,num_rel_ret,num_ret,recip_rank,runid
all,0.0080,0.0024,0.0006,0.0062,0.0053,0.0017,0.0040,0.0080,0.0010,0.0000,0.0000,0.0006,0.0230,0.0230,0.0230,0.0230,0.0230,0.0230,0.0216,0.0216,0.0216,0.0216,0.0216,0.0223,75,80,48,73601,0.0230,LogTfIdfModel
